dataset,dialogue_id,utterance_idx,speaker,utterance,gpt-4o_speaker_intention,Salary,Position,Weekly holiday,Workplace,Company,score_worker,score_recruiter,worker_Salary_weight,worker_Position_weight,worker_Position_Engineer_Company_Google_weight,worker_Position_Engineer_Company_Amazon_weight,worker_Position_Engineer_Company_Facebook_weight,worker_Position_Engineer_Company_Apple_weight,worker_Position_Manager_Company_Google_weight,worker_Position_Manager_Company_Amazon_weight,worker_Position_Manager_Company_Facebook_weight,worker_Position_Manager_Company_Apple_weight,worker_Position_Designer_Company_Google_weight,worker_Position_Designer_Company_Amazon_weight,worker_Position_Designer_Company_Facebook_weight,worker_Position_Designer_Company_Apple_weight,worker_Position_Sales_Company_Google_weight,worker_Position_Sales_Company_Amazon_weight,worker_Position_Sales_Company_Facebook_weight,worker_Position_Sales_Company_Apple_weight,worker_Weekly holiday_weight,worker_Workplace_weight,worker_Workplace_Tokyo_weight,worker_Workplace_Seoul_weight,worker_Workplace_Beijing_weight,worker_Workplace_Sydney_weight,worker_Company_weight,worker_Company_Google_weight,worker_Company_Amazon_weight,worker_Company_Facebook_weight,worker_Company_Apple_weight,recruiter_Salary_weight,recruiter_Position_weight,recruiter_Position_Engineer_Company_Google_weight,recruiter_Position_Engineer_Company_Amazon_weight,recruiter_Position_Engineer_Company_Facebook_weight,recruiter_Position_Engineer_Company_Apple_weight,recruiter_Position_Manager_Company_Google_weight,recruiter_Position_Manager_Company_Amazon_weight,recruiter_Position_Manager_Company_Facebook_weight,recruiter_Position_Manager_Company_Apple_weight,recruiter_Position_Designer_Company_Google_weight,recruiter_Position_Designer_Company_Amazon_weight,recruiter_Position_Designer_Company_Facebook_weight,recruiter_Position_Designer_Company_Apple_weight,recruiter_Position_Sales_Company_Google_weight,recruiter_Position_Sales_Company_Amazon_weight,recruiter_Position_Sales_Company_Facebook_weight,recruiter_Position_Sales_Company_Apple_weight,recruiter_Weekly holiday_weight,recruiter_Workplace_weight,recruiter_Workplace_Tokyo_weight,recruiter_Workplace_Seoul_weight,recruiter_Workplace_Beijing_weight,recruiter_Workplace_Sydney_weight,recruiter_Company_weight,recruiter_Company_Google_weight,recruiter_Company_Amazon_weight,recruiter_Company_Facebook_weight,recruiter_Company_Apple_weight
ji,88b40c0c-1d6e-11e9-8d1b-6c96cfdf0295,0,recruiter,Hi,Initiate conversation,40.0,Engineer,2.0,Beijing,Facebook,0.5980507297649374,0.7067561592989071,0.2245210450685906,0.1539099427634601,0.6454608669198202,1.0,0.950594750225556,0.839425591148376,1.0,0.7643726832313743,1.0,0.5899940785309855,0.6801432663961456,0.8365967345849015,0.2956397001987709,1.0,0.0,0.0,0.0,0.0,0.2431792711748225,0.2506519940454856,0.9008539159517492,0.0,0.695491385058787,1.0,0.1277377469476411,0.0,0.7756404115641521,1.0,0.0613667407721554,0.1243342473675269,0.2235366032714826,0.0,0.4592500652405986,0.4895295751401091,0.0,1.0,1.0,1.0,1.0,0.087618159843723,0.0,0.0,0.0904668287679132,0.2155184515310841,0.5590913250899694,0.3429906024243954,0.0454848232058044,0.2788159984822708,0.1464100375721642,0.6134600242976089,0.2960946874564586,1.0,0.0,0.2269031133065553,0.6792164627215835,1.0,0.5758298940468362,0.0
ji,88b40c0c-1d6e-11e9-8d1b-6c96cfdf0295,1,recruiter,How are you?,Express interest in the worker's well-being,40.0,Engineer,2.0,Beijing,Facebook,0.5980507297649374,0.7067561592989071,0.2245210450685906,0.1539099427634601,0.6454608669198202,1.0,0.950594750225556,0.839425591148376,1.0,0.7643726832313743,1.0,0.5899940785309855,0.6801432663961456,0.8365967345849015,0.2956397001987709,1.0,0.0,0.0,0.0,0.0,0.2431792711748225,0.2506519940454856,0.9008539159517492,0.0,0.695491385058787,1.0,0.1277377469476411,0.0,0.7756404115641521,1.0,0.0613667407721554,0.1243342473675269,0.2235366032714826,0.0,0.4592500652405986,0.4895295751401091,0.0,1.0,1.0,1.0,1.0,0.087618159843723,0.0,0.0,0.0904668287679132,0.2155184515310841,0.5590913250899694,0.3429906024243954,0.0454848232058044,0.2788159984822708,0.1464100375721642,0.6134600242976089,0.2960946874564586,1.0,0.0,0.2269031133065553,0.6792164627215835,1.0,0.5758298940468362,0.0
ji,88b4b33e-1d6e-11e9-a6e2-6c96cfdf0295,0,recruiter,Looking for an Apple designer,To inform the worker about the job position available,45.0,Designer,3.0,Sydney,Apple,0.4814034961300843,0.832960662665001,0.2397570813869129,0.202951475453596,0.0,0.0,0.0,0.0,1.0,1.0,0.8784054142866211,0.7167818796455093,0.5580473217101792,0.8893286882494972,1.0,1.0,0.1351016542010865,0.2197588379124012,0.3710875770028671,0.4887543608126966,0.2696611620148881,0.1262961733810907,0.6670024268089123,1.0,0.7657905129335474,0.0,0.1613341077635121,0.0,1.0,0.0122323786529151,0.0696638950445211,0.1208889091610157,0.2149442692220084,0.0,0.0,0.2931756267623498,0.2597331947121222,1.0,1.0,1.0,0.14074797832874,0.1916578036621581,0.1837127859002884,0.0,1.0,0.4649373847594642,0.6016628578584843,0.7843786011742399,0.0,0.2651943188032767,0.1582871785160884,0.5614033042172513,0.0,0.5652200127069253,1.0,0.2406853242976107,0.2837298514623831,0.0,0.1036386042359846,1.0
ji,88b69ef6-1d6e-11e9-b5cf-6c96cfdf0295,0,worker,26,To provide an initial response or identifier,35.0,Engineer,4.0,Tokyo,Google,0.2817094989456056,0.5620947805886813,0.2618548067770173,0.1176976193200173,0.8266656910453876,0.6358515897329402,0.9947437130913964,0.544403128855933,0.0,0.0,0.0,0.0,0.8868705291727049,0.8730613010964102,0.5470440187412083,0.7996220531518454,1.0,1.0,1.0,1.0,0.1069710234950359,0.2840596611489092,0.0,0.5418643933671212,0.1280983667334883,1.0,0.2294168892590203,0.0,0.0583562420598994,0.6963189453519866,1.0,0.2924317737750637,0.1125361741357569,1.0,0.8419948507836387,1.0,1.0,0.63892131214272,1.0,0.2387424123833541,0.9216539294434402,0.0,0.0,0.0,0.0,0.1732023005297592,0.7629764076356944,0.3849722755958948,0.780798695334216,0.152121904938453,0.202363516436582,0.0,0.1405294098397028,1.0,0.3209317643838439,0.2405466307141443,0.9448553339591704,0.0,1.0,0.0513321669485767
ji,88c30876-1d6e-11e9-9196-6c96cfdf0295,0,worker,Hi,To initiate the conversation,35.0,Designer,4.0,Tokyo,Apple,0.4762709631452403,0.7841166477735855,0.2649871284773252,0.175295926227509,0.6350145836411226,0.3061292084740643,0.6759796650046963,0.4428001256523811,0.5074496552161981,0.1548351649322187,0.4798027099840198,0.4181271752315614,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2662773078300941,0.1720605711592324,0.0,0.7387220721553278,0.1737538977932154,1.0,0.1213790663058391,1.0,0.3556042390197948,0.0,0.2911772172885906,0.1727468799231695,0.1036013672665974,0.0,0.2034504212649054,0.0724938529265425,0.0,1.0,0.6406509200689153,1.0,0.3515096499379,0.9583026567394518,1.0,0.6437762536562881,1.0,0.2720324983292589,0.0,0.0,0.2671278632268796,0.2590198245296594,0.2813986856839738,1.0,0.1431828766826258,0.7788369406168664,0.0,0.1832332425965997,0.0,0.7495429737673162,0.6554012148494438,1.0
ji,88c30876-1d6e-11e9-9196-6c96cfdf0295,1,recruiter,"Hi, I have positions as both a Manager and a designer available",To inform the worker about available job positions,35.0,Designer,4.0,Tokyo,Apple,0.4762709631452403,0.7841166477735855,0.2649871284773252,0.175295926227509,0.6350145836411226,0.3061292084740643,0.6759796650046963,0.4428001256523811,0.5074496552161981,0.1548351649322187,0.4798027099840198,0.4181271752315614,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2662773078300941,0.1720605711592324,0.0,0.7387220721553278,0.1737538977932154,1.0,0.1213790663058391,1.0,0.3556042390197948,0.0,0.2911772172885906,0.1727468799231695,0.1036013672665974,0.0,0.2034504212649054,0.0724938529265425,0.0,1.0,0.6406509200689153,1.0,0.3515096499379,0.9583026567394518,1.0,0.6437762536562881,1.0,0.2720324983292589,0.0,0.0,0.2671278632268796,0.2590198245296594,0.2813986856839738,1.0,0.1431828766826258,0.7788369406168664,0.0,0.1832332425965997,0.0,0.7495429737673162,0.6554012148494438,1.0
ji,88cea014-1d6e-11e9-84a2-6c96cfdf0295,0,worker,hello,Initiate conversation,35.0,Engineer,2.0,Tokyo,Google,0.4334814037976157,0.7677060130739861,0.2811687548063813,0.1272440727580921,0.1898335212564908,0.195919009985631,0.344442599780131,0.5813054207947185,0.2499347400944802,0.2101725418675073,0.3339979926697062,0.545182050736244,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1180372780180734,0.2158392179846887,1.0,0.6049512815280902,0.3118449857031536,0.0,0.2577106764327643,0.2052791089268381,0.0,0.5050016125699719,1.0,0.24736143670761,0.2211352509809889,1.0,1.0,1.0,0.8967538102833582,0.369091558952874,0.8826077538353297,0.3615371895111364,1.0,0.0,0.0,0.0,0.0208825116233793,0.7236928909879775,0.5224051438147116,0.2313113333965015,0.0,0.237162237686002,0.1086132685722089,0.0,1.0,0.9257861635408297,0.948143976823253,0.18572780605319,1.0,0.6428808094176274,0.0,0.2898990743067774
ji,88cea014-1d6e-11e9-84a2-6c96cfdf0295,1,recruiter,"Hello, I would like to apply for a position with Google",Express interest in applying for a position,35.0,Engineer,2.0,Tokyo,Google,0.4334814037976157,0.7677060130739861,0.2811687548063813,0.1272440727580921,0.1898335212564908,0.195919009985631,0.344442599780131,0.5813054207947185,0.2499347400944802,0.2101725418675073,0.3339979926697062,0.545182050736244,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1180372780180734,0.2158392179846887,1.0,0.6049512815280902,0.3118449857031536,0.0,0.2577106764327643,0.2052791089268381,0.0,0.5050016125699719,1.0,0.24736143670761,0.2211352509809889,1.0,1.0,1.0,0.8967538102833582,0.369091558952874,0.8826077538353297,0.3615371895111364,1.0,0.0,0.0,0.0,0.0208825116233793,0.7236928909879775,0.5224051438147116,0.2313113333965015,0.0,0.237162237686002,0.1086132685722089,0.0,1.0,0.9257861635408297,0.948143976823253,0.18572780605319,1.0,0.6428808094176274,0.0,0.2898990743067774
ji,88cea014-1d6e-11e9-84a2-6c96cfdf0295,2,worker,you are the recruiter,Clarify roles in the conversation,35.0,Engineer,2.0,Tokyo,Google,0.4334814037976157,0.7677060130739861,0.2811687548063813,0.1272440727580921,0.1898335212564908,0.195919009985631,0.344442599780131,0.5813054207947185,0.2499347400944802,0.2101725418675073,0.3339979926697062,0.545182050736244,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1180372780180734,0.2158392179846887,1.0,0.6049512815280902,0.3118449857031536,0.0,0.2577106764327643,0.2052791089268381,0.0,0.5050016125699719,1.0,0.24736143670761,0.2211352509809889,1.0,1.0,1.0,0.8967538102833582,0.369091558952874,0.8826077538353297,0.3615371895111364,1.0,0.0,0.0,0.0,0.0208825116233793,0.7236928909879775,0.5224051438147116,0.2313113333965015,0.0,0.237162237686002,0.1086132685722089,0.0,1.0,0.9257861635408297,0.948143976823253,0.18572780605319,1.0,0.6428808094176274,0.0,0.2898990743067774
ji,88cea014-1d6e-11e9-84a2-6c96cfdf0295,3,worker,I am the worker,Clarify roles in the conversation,35.0,Engineer,2.0,Tokyo,Google,0.4334814037976157,0.7677060130739861,0.2811687548063813,0.1272440727580921,0.1898335212564908,0.195919009985631,0.344442599780131,0.5813054207947185,0.2499347400944802,0.2101725418675073,0.3339979926697062,0.545182050736244,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1180372780180734,0.2158392179846887,1.0,0.6049512815280902,0.3118449857031536,0.0,0.2577106764327643,0.2052791089268381,0.0,0.5050016125699719,1.0,0.24736143670761,0.2211352509809889,1.0,1.0,1.0,0.8967538102833582,0.369091558952874,0.8826077538353297,0.3615371895111364,1.0,0.0,0.0,0.0,0.0208825116233793,0.7236928909879775,0.5224051438147116,0.2313113333965015,0.0,0.237162237686002,0.1086132685722089,0.0,1.0,0.9257861635408297,0.948143976823253,0.18572780605319,1.0,0.6428808094176274,0.0,0.2898990743067774
ji,88e0c3d4-1d6e-11e9-8dd2-6c96cfdf0295,0,recruiter,Hello,Initiate conversation,35.0,Designer,4.0,Beijing,Amazon,0.7540153069154246,0.5189084980456466,0.1990872496180185,0.1737330782445735,0.0,0.0,0.0,0.0,0.5118251544959265,1.0,0.8968833950030166,0.7870022733474725,0.5592433287848518,0.8365873899290501,0.4656004824149319,0.8782670941726443,1.0,0.67503045864146,1.0,1.0,0.2361017850079198,0.2252521077241081,0.0231212685924199,0.3416630038694921,1.0,0.0,0.16582577940538,0.6462082520692265,1.0,0.0,0.6236887050318579,0.2246465783190448,0.2507661740552795,0.4803219225027093,0.876649690222146,0.2570324274677042,0.4635235170090478,0.5468295798962387,0.1287956804682924,0.2078613780406938,0.4279645977103083,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1492853439804018,0.2036907357179324,0.0,1.0,0.2870160895079146,0.9952970961291824,0.1716111679273413,1.0,0.1323564467290932,0.2294488790983893,0.0
ji,88e16b5e-1d6e-11e9-9ef9-6c96cfdf0295,0,recruiter,Hi,Initiate conversation,35.0,Designer,4.0,Sydney,Google,0.7543444284919495,0.6567536213766961,0.239449594442979,0.1262072646370541,0.3795993015357938,1.0,1.0,0.9365006011751572,0.0,0.0,0.0,0.0,0.8234122068999828,0.5492068774031864,0.2726297858263179,0.3429219886238472,1.0,0.984606174842892,0.8696235020232402,1.0,0.2072882239022274,0.1759937303701307,0.1407030028304424,0.2544247352411439,0.0,1.0,0.2510611866476085,1.0,0.3786559971659751,0.8107230364680451,0.0,0.1817031219969904,0.2615025255120424,0.2728154405185685,0.7815260900225306,0.4204543740144286,0.7573567659868446,0.4400603880007346,0.0794135333840732,0.1709909011612162,0.4469448811782682,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1406728065342839,0.213744937589733,0.0412111886600887,0.0,1.0,0.1482445553535689,0.2023766083669501,1.0,0.0,0.5867843901891905,0.02431325436998
ji,88e16b5e-1d6e-11e9-9ef9-6c96cfdf0295,1,worker,Hi,Respond to greeting,35.0,Designer,4.0,Sydney,Google,0.7543444284919495,0.6567536213766961,0.239449594442979,0.1262072646370541,0.3795993015357938,1.0,1.0,0.9365006011751572,0.0,0.0,0.0,0.0,0.8234122068999828,0.5492068774031864,0.2726297858263179,0.3429219886238472,1.0,0.984606174842892,0.8696235020232402,1.0,0.2072882239022274,0.1759937303701307,0.1407030028304424,0.2544247352411439,0.0,1.0,0.2510611866476085,1.0,0.3786559971659751,0.8107230364680451,0.0,0.1817031219969904,0.2615025255120424,0.2728154405185685,0.7815260900225306,0.4204543740144286,0.7573567659868446,0.4400603880007346,0.0794135333840732,0.1709909011612162,0.4469448811782682,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1406728065342839,0.213744937589733,0.0412111886600887,0.0,1.0,0.1482445553535689,0.2023766083669501,1.0,0.0,0.5867843901891905,0.02431325436998
